"Method","samp1","samp2","HeS","HoS","DL","HD","DR"
"CbMPDiCbraya","S15_2D","S3_10D",0,0.128918972332109,0.727173227529424,0.00661317165670086,0.137294628481766
"CbMPDiCbraya","S15_2D","S30_7D",0,0.114335870757568,0.766493379069757,0.0109596179780254,0.108211132194649
"CbMPDiCbraya","S15_2D","S31_8B",0.0291788321385152,0.11022744929312,0.699762765285059,0.00063861285732577,0.16019234042598
"CbMPDiCbraya","S15_2D","S32_8Z",0.000537252184192042,0.0903287793642274,0.776353286874824,0.0101491451221982,0.122631536454559
"CbMPDiCbraya","S15_2D","S33_8D",0,0.198251959279887,0.603949860626306,0.00708982525001487,0.190708354843793
"CbMPDiCbraya","S15_2D","S34_9B",0.00271366424357792,0.128867181281203,0.787133978158756,0.0139674310054022,0.0673177453110609
"CbMPDiCbraya","S15_2D","S35_9Z",0.00351126058666994,0.148102116827002,0.699201903752859,0.00855328866106972,0.140631430172399
"CbMPDiCbraya","S15_2D","S36_9D",0,0.0824779530359412,0.826717595325583,0.0128817308990904,0.0779227207393857
"CbMPDiCbraya","S15_2D","S4_11B",0.00770975159507691,0.153556185828752,0.656957416830876,0.00575308806873442,0.176023557676561
"CbMPDiCbraya","S15_2D","S5_11Z",0.0070774047676814,0.0931575838766462,0.701464580493243,0.00283307565487333,0.195467355207556
"CbMPDiCbraya","S15_2D","S6_11D",0.021504373731288,0.127539335972567,0.706766060387907,0.00568195021943471,0.138508279688803
"CbMPDiCbraya","S15_2D","S7_12B",0.00404103340021983,0.192970177001806,0.30010661438379,0.00608645123653753,0.496795723977647
"CbMPDiCbraya","S15_2D","S8_12Z",0.00371525871584596,0.150198754897836,0.407705223105699,0.00443541801716955,0.433945345263449
"CbMPDiCbraya","S15_2D","S9_12D",0,0.160375424318595,0.395843641774199,0.00654232397753568,0.437238609929671
"CbMPDiCbraya","S16_3B","S17_3Z",0.00176244617999038,0.0433534737874856,0.56317866489931,0.0143559632425299,0.377349451890685
"CbMPDiCbraya","S16_3B","S18_3D",0.000620058930974718,0.0489513097479085,0.766549252629668,0.00757889988996956,0.176300478801479
"CbMPDiCbraya","S16_3B","S19_4B",0.000991398723168494,0.0590369867566263,0.724651716107858,0.006109826438866,0.209210071973481
"CbMPDiCbraya","S16_3B","S2_10Z",0.00461614601342761,0.0734419852980482,0.700046978109659,0.00829406757625246,0.213600823002612
"CbMPDiCbraya","S16_3B","S20_4Z",0.00309298211056771,0.0382385770576868,0.744910114675949,0.00411446513232347,0.209643861023473
"CbMPDiCbraya","S16_3B","S21_4D",0.00387332403361066,0.0309893930958237,0.689079174943443,0.00152839899335765,0.274529708933765
"CbMPDiCbraya","S16_3B","S22_5B",0.0642584635626374,0.102018410146812,0.682972612528206,0.0163972544679729,0.134353259294372
"CbMPDiCbraya","S16_3B","S23_5Z",0.00181643176942622,0.143763652846385,0.546520395973934,0.00173387476709348,0.306165644643161
"CbMPDiCbraya","S16_3B","S24_5D",0.000570871899630193,0.243051587387445,0.604023372502907,0.00640527954341936,0.145948888666598
"CbMPDiCbraya","S16_3B","S25_6B",0.00148688656926157,0.05376708582007,0.743913143685996,0.00712019452088558,0.193712689403787
"CbMPDiCbraya","S16_3B","S26_6Z",0.00389453447628128,0.257245850341451,0.659981209057723,0.00277149796225184,0.0761069081622925
"CbMPDiCbraya","S16_3B","S27_6D",0.00273090334073764,0.0803736588378665,0.6994533290411,0.00277948627295454,0.214662622507341
"CbMPDiCbraya","S16_3B","S28_7B",0.00205058964362933,0.104700221565087,0.803056662699148,0.0125548834688119,0.0776376426233238
"CbMPDiCbraya","S16_3B","S29_7Z",0.00224187789054173,0.145936291473681,0.754016368128867,0.00819777085260006,0.0896076916543107
"CbMPDiCbraya","S16_3B","S3_10D",0.00555792071213856,0.0731266560124853,0.671568309081026,0.00600091127493389,0.243746202919417
"CbMPDiCbraya","S16_3B","S30_7D",0.0015277942685666,0.118408320176308,0.811550213205652,0.0110890170688471,0.0574246552806263
"CbMPDiCbraya","S16_3B","S31_8B",0.00364439516313772,0.162578809866386,0.687089731285265,0.00407180981908204,0.142615253866129
"CbMPDiCbraya","S16_3B","S32_8Z",0.000879019225331915,0.099960048152196,0.650126105331739,0.00689028487107712,0.242144542419656
"CbMPDiCbraya","S16_3B","S33_8D",0.000405270619707454,0.123391749604727,0.552870271335917,0.0076075579887668,0.315725150450882
"CbMPDiCbraya","S16_3B","S34_9B",0.0027136818867145,0.0894533199416895,0.784517033193766,0.0330420777254444,0.0902738872523852
"CbMPDiCbraya","S16_3B","S35_9Z",0.0367775292864401,0.105632840825634,0.67734194639725,0.0379266472132736,0.142321036277402
"CbMPDiCbraya","S16_3B","S36_9D",0.0421202994533277,0.118695174236597,0.765153536670525,0.0422956633791721,0.0317353262603784
"CbMPDiCbraya","S16_3B","S4_11B",0.00189745661063126,0.107663405237391,0.710392924994097,0.00802668038275426,0.172019532775127
"CbMPDiCbraya","S16_3B","S5_11Z",0.00174792837771486,0.0388389976844563,0.701216938094736,0.00975161315292468,0.248444522690169
"CbMPDiCbraya","S16_3B","S6_11D",0.0153844756487428,0.0903245837274882,0.746208075885627,0.015364707512313,0.132718157225829
"CbMPDiCbraya","S16_3B","S7_12B",0.00572113965659042,0.0380018489225429,0.703037935804539,0.0033518661963549,0.249887209419973
"CbMPDiCbraya","S16_3B","S8_12Z",0.00493769302979824,0.0114174073606936,0.712792353294733,0.00370835141497301,0.267144194899802
"CbMPDiCbraya","S16_3B","S9_12D",0.00346195513028138,0.0084129225420719,0.72850218800679,0.0100652960051963,0.24955763831566
"CbMPDiCbraya","S17_3Z","S18_3D",0,0.611928485193525,0.0298208770341578,0.0102562406408173,0.3479943971315
"CbMPDiCbraya","S17_3Z","S19_4B",0.00728462046209429,0.221466374928328,0.351877752577815,0.0103595044212456,0.409011747610517
"CbMPDiCbraya","S17_3Z","S2_10Z",0,0.444595571373788,0.162897462418725,0.012042235529028,0.380464730678459
"CbMPDiCbraya","S17_3Z","S20_4Z",0,0.207502121059132,0.374537164853912,0.00298524456897149,0.414975469517985
"CbMPDiCbraya","S17_3Z","S21_4D",0,0.202204727836557,0.344908745554232,0.0166640062292787,0.436222520379933
"CbMPDiCbraya","S17_3Z","S22_5B",0.0693161685035148,0.216769972640753,0.3211871129402,0.00112049386252715,0.391606252053005
"CbMPDiCbraya","S17_3Z","S23_5Z",0.00594201636775205,0.319722526235075,0.165317248022278,0.00410526886931928,0.504912940505575
"CbMPDiCbraya","S17_3Z","S24_5D",6.72272384084727e-05,0.20494848973877,0.36036921953647,0.0129668920181616,0.42164817146819
"CbMPDiCbraya","S17_3Z","S25_6B",0.136938446804806,0.0264091115478693,0.387864325348043,0.000288396013926278,0.448499720285355
"CbMPDiCbraya","S17_3Z","S26_6Z",0.000882533252500287,0.17679102107282,0.419749760900109,0.000327400426862256,0.402249284347708
"CbMPDiCbraya","S17_3Z","S27_6D",0,0.155217229798229,0.370979504451714,0.000511510680104604,0.473291755069952
"CbMPDiCbraya","S17_3Z","S28_7B",0.000510645746828047,0.286671126729776,0.442802921425913,0.00713207466240487,0.262883231435078
"CbMPDiCbraya","S17_3Z","S29_7Z",0.00124689506060478,0.12763046078057,0.624313552480202,0.00021073206936299,0.24659835960926
"CbMPDiCbraya","S17_3Z","S3_10D",0,0.36814796339698,0.1916866511464,0.00349509753719941,0.43667028791942
"CbMPDiCbraya","S17_3Z","S30_7D",0.0109826510880519,0.130766185284037,0.456370474086185,0.000851934008660706,0.401028755533065
"CbMPDiCbraya","S17_3Z","S31_8B",0,0.2166525268119,0.545549987469793,0.00228118395999323,0.235516301758314
"CbMPDiCbraya","S17_3Z","S32_8Z",0.00282424537453449,0.276756980632379,0.195127732180679,0.00154665474382317,0.523744387068584
"CbMPDiCbraya","S17_3Z","S33_8D",0,0.284348043594187,0.394919955077395,0.000207277612370466,0.320524723716048
"CbMPDiCbraya","S17_3Z","S34_9B",0,0.131028961693334,0.493775645180738,0.010447830247133,0.364747562878795
"CbMPDiCbraya","S17_3Z","S35_9Z",0.0118282792751549,0.294449397540442,0.468616486648952,0.0227020114363653,0.202403825099086
"CbMPDiCbraya","S17_3Z","S36_9D",0.0375687913685799,0.0977547799307058,0.496249734270086,0.0242415379180123,0.344185156512616
"CbMPDiCbraya","S17_3Z","S4_11B",0,0.308602714956818,0.27509059668477,0.00388449076376689,0.412422197594645
"CbMPDiCbraya","S17_3Z","S5_11Z",0,0.243381598948576,0.288206248118283,0.0164447621768259,0.451967390756315
"CbMPDiCbraya","S17_3Z","S6_11D",0,0.12237106335101,0.465698690505052,0.00323625942661804,0.408693986717321
"CbMPDiCbraya","S17_3Z","S7_12B",0.000935829083219972,0.136520773929497,0.398498984688962,0.0105122831947871,0.453532129103534
"CbMPDiCbraya","S17_3Z","S8_12Z",0.00113378411113939,0.119905295194983,0.454298039090202,0.00287065082808724,0.421792230775588
"CbMPDiCbraya","S17_3Z","S9_12D",0.000617313105340743,0.137032970516189,0.422632376252332,0.0100131051545534,0.429704234971585
"CbMPDiCbraya","S18_3D","S19_4B",0,0.131426553562364,0.475218527777547,0.0089160702706248,0.384438848389464
"CbMPDiCbraya","S18_3D","S2_10Z",0.00847928829580206,0.328499547420275,0.505913446561978,0.0044350990499454,0.152672618671999
"CbMPDiCbraya","S18_3D","S20_4Z",0,0.118770184834845,0.441329780455694,0.015968868517457,0.423931166192004
"CbMPDiCbraya","S18_3D","S21_4D",0,0.119260355747454,0.401163085278834,0.00937059955535162,0.47020595941836
"CbMPDiCbraya","S18_3D","S22_5B",0.0646640204014819,0.128478737309545,0.421404597397014,0.00495777944938496,0.380494865442575
"CbMPDiCbraya","S18_3D","S23_5Z",0.00245625720348683,0.228206345196901,0.2686056126438,0.00177128614237494,0.498960498813438
"CbMPDiCbraya","S18_3D","S24_5D",0,0.265690802973454,0.526955045418957,0.0019386709742794,0.20541548063331
"CbMPDiCbraya","S18_3D","S25_6B",0.00207268602295184,0.0233204876174196,0.379549144832573,0.00378520704141975,0.591272474485635
"CbMPDiCbraya","S18_3D","S26_6Z",0.0165172608752251,0.0290228258134769,0.75596564238942,0.000981772707311128,0.197512498214567
"CbMPDiCbraya","S18_3D","S27_6D",0.0160968731383549,0.0814857858679626,0.663392404479725,0.000586917589534878,0.238438018924422
"CbMPDiCbraya","S18_3D","S28_7B",0.000493439572443851,0.319152403256121,0.479892024844825,0.00522370142344577,0.195238430903164
"CbMPDiCbraya","S18_3D","S29_7Z",0.00335875876626101,0.195550585802243,0.599472329521169,0.000380103709819323,0.201238222200507
"CbMPDiCbraya","S18_3D","S3_10D",0.000301506245009177,0.273817427731983,0.542787098457791,0.0135682923058937,0.169525675259324
"CbMPDiCbraya","S18_3D","S30_7D",0.000907153333110062,0.151568197700804,0.637796811635368,0.000320877113068716,0.209406960217649
"CbMPDiCbraya","S18_3D","S31_8B",0.0023572179967895,0.118046122186165,0.734182832297974,0.00112692410446792,0.144286903414604
"CbMPDiCbraya","S18_3D","S32_8Z",0,0.181373144096107,0.664522229586518,0.000612622487729067,0.153492003829646
"CbMPDiCbraya","S18_3D","S33_8D",0.00018430485011855,0.246888031734277,0.567204981287665,0.000258521189074124,0.185464160938865
"CbMPDiCbraya","S18_3D","S34_9B",0.00195455152352264,0.129595101233115,0.706670032494752,0.00916823423832843,0.152612080510282
"CbMPDiCbraya","S18_3D","S35_9Z",0.0143805887453105,0.202323526791292,0.645587335292053,0.00683703294283624,0.130871516228509
"CbMPDiCbraya","S18_3D","S36_9D",0.0804033377882836,0.106469843845911,0.690310762728856,0.0126170166240055,0.110199039012944
"CbMPDiCbraya","S18_3D","S4_11B",0.000314243962068462,0.089577677827325,0.734847364748747,0.00690414445566228,0.168356569006197
"CbMPDiCbraya","S18_3D","S5_11Z",0.00144370706717895,0.129805062556683,0.680009132728901,0.0158565397725578,0.172885557874679
"CbMPDiCbraya","S18_3D","S6_11D",0,0.0418130358663561,0.743454574478828,0.00734026279319992,0.207392126861616
"CbMPDiCbraya","S18_3D","S7_12B",0,0.0894632461312449,0.396256568728011,0.00556063394046907,0.508719551200275
"CbMPDiCbraya","S18_3D","S8_12Z",0.00179180925242895,0.0690567409625744,0.424404242069786,0.00926395344712012,0.495483254268091
"CbMPDiCbraya","S18_3D","S9_12D",0,0.0882545671557858,0.393647867545401,0.010332544260944,0.507765021037869
"CbMPDiCbraya","S19_4B","S2_10Z",0.00774019238743565,0.324465612406898,0.351587812838193,0.00286394356304983,0.313342438804423
"CbMPDiCbraya","S19_4B","S20_4Z",0.000250090110452839,0.143570097406289,0.526829303092761,0.0107925930991271,0.31855791629137
"CbMPDiCbraya","S19_4B","S21_4D",0,0.131653046915224,0.379257020098853,0.0143853708866359,0.474704562099287
"CbMPDiCbraya","S19_4B","S22_5B",0.0886591215764571,0.0760935436065659,0.588185974455668,0.00795098135953459,0.239110379001775
"CbMPDiCbraya","S19_4B","S23_5Z",0.0229707112970711,0.212008164341462,0.35604287660981,0.000812225582630094,0.408166022169028
"CbMPDiCbraya","S19_4B","S24_5D",0.000585300633416036,0.0962698168350939,0.641466335662853,0.0136913587315114,0.247987188137125
"CbMPDiCbraya","S19_4B","S25_6B",0.0356198207806407,0.0893813907706059,0.585992213195446,0.000378430086664383,0.288628145166643
"CbMPDiCbraya","S19_4B","S26_6Z",0.0295187932500729,0.138406722243904,0.56807636321998,0.00025178061381861,0.263746340672224
"CbMPDiCbraya","S19_4B","S27_6D",0.0150156570729918,0.0627426864612395,0.578929179467195,0.00592367068954361,0.33738880630903
"CbMPDiCbraya","S19_4B","S28_7B",0.00653536143111601,0.131002671300166,0.587965654555132,0.00702327825074716,0.267473034462839
"CbMPDiCbraya","S19_4B","S29_7Z",0.000482521484733412,0.125976979713687,0.589144515753596,0.0017500680241498,0.282645915023834
"CbMPDiCbraya","S19_4B","S3_10D",0.000448037383692105,0.25688006932242,0.395455672612404,0.00244475206017224,0.344771468621311
"CbMPDiCbraya","S19_4B","S30_7D",0.0112767195499491,0.0606382698926529,0.645972370316761,0.00754927801847057,0.274563362222167
"CbMPDiCbraya","S19_4B","S31_8B",0,0.153274156691316,0.552310578667995,0.00326933079510467,0.291145933845584
"CbMPDiCbraya","S19_4B","S32_8Z",0.00248722591433857,0.131687073406288,0.527204873644344,0.00225492224873942,0.33636590478629
"CbMPDiCbraya","S19_4B","S33_8D",0.0367600283263727,0.150113654027769,0.41594044438786,0.00236262473857433,0.394823248519425
"CbMPDiCbraya","S19_4B","S34_9B",0.00548345784460535,0.176593457753707,0.581413397578857,0.0211205806995474,0.215389106123283
"CbMPDiCbraya","S19_4B","S35_9Z",0.00654687553274337,0.2301057797633,0.533524024909282,0.0256699131890437,0.204153406605631
"CbMPDiCbraya","S19_4B","S36_9D",0.00672615756158764,0.15927451048315,0.584119656532941,0.0217414388805075,0.228138236541813
"CbMPDiCbraya","S19_4B","S4_11B",0,0.095885707613482,0.585257866400886,0.00835727211449741,0.310499153871134
"CbMPDiCbraya","S19_4B","S5_11Z",0,0.126879465610144,0.53306398521803,0.0126452329558436,0.327411316215983
"CbMPDiCbraya","S19_4B","S6_11D",9.41422594142259e-05,0.0871848968455389,0.624863310762215,0.00465580048046357,0.283201849652368
"CbMPDiCbraya","S19_4B","S7_12B",0.0438219357710723,0.124398237653908,0.466246035455868,0.00751585625607225,0.35801793486308
"CbMPDiCbraya","S19_4B","S8_12Z",0.0458284630940108,0.132129488495242,0.476815568852206,0.00414278844110144,0.34108369111744
"CbMPDiCbraya","S19_4B","S9_12D",0.0424912066781079,0.136569127407689,0.463224164808059,0.00540850994393598,0.352306991162209
"CbMPDiCbraya","S2_10Z","S20_4Z",0.000155947851038613,0.314273689392185,0.401762831782689,0.00702763904866747,0.27677989192542
"CbMPDiCbraya","S2_10Z","S21_4D",0.000214008378894043,0.301967721562072,0.266059883818896,0.00490489377636499,0.426853492463773
"CbMPDiCbraya","S2_10Z","S22_5B",0.0721358196430081,0.250114618582234,0.455589339906786,0.00291702125356382,0.219243200614409
"CbMPDiCbraya","S2_10Z","S23_5Z",0.0134555201180787,0.394813225380423,0.265362560082161,0.00350063329862845,0.322868061120709
"CbMPDiCbraya","S2_10Z","S24_5D",0.000204486580463855,0.188901449777554,0.580989433605696,0.00330597391007357,0.226598656126213
"CbMPDiCbraya","S2_10Z","S25_6B",0.107067602851281,0.259734534558871,0.3728447565779,0.00229080221411107,0.258062303797837
"CbMPDiCbraya","S2_10Z","S26_6Z",5.07968759921265e-05,0.10846551294193,0.608418527531986,0.000183480014045895,0.282881682636047
"CbMPDiCbraya","S2_10Z","S27_6D",0.000153943041074802,0.207618107987226,0.4670502559328,0.00219935705840001,0.322978335980499
"CbMPDiCbraya","S2_10Z","S28_7B",0,0.276711642968683,0.393106456214909,0.00468127947648906,0.325500621339919
"CbMPDiCbraya","S2_10Z","S29_7Z",0.0032221757940619,0.175148074841019,0.627457581011253,0.0202259214899173,0.173946246863749
"CbMPDiCbraya","S2_10Z","S3_10D",8.22321510836164e-05,0.465128443143852,0.00239636155794259,0.074147015715611,0.458245947431511
"CbMPDiCbraya","S2_10Z","S30_7D",0.0121079689971247,0.114559429897217,0.62209689836954,0.00538761128339784,0.24584809145272
"CbMPDiCbraya","S2_10Z","S31_8B",0.00246491188266375,0.357659712895958,0.396611366180553,0.00230891127659623,0.240955097764228
"CbMPDiCbraya","S2_10Z","S32_8Z",0.00815452356619228,0.389947350938148,0.256074219523734,0.00506860477481174,0.340755301197114
"CbMPDiCbraya","S2_10Z","S33_8D",0.00410485511782494,0.456224601750025,0.166871113236944,0.000391958992742379,0.372407470902464
"CbMPDiCbraya","S2_10Z","S34_9B",0.00217599493198098,0.213269219176986,0.550390158577991,0.0335756926898049,0.200588934623238
"CbMPDiCbraya","S2_10Z","S35_9Z",0.0246808970938199,0.400245891751282,0.271257368799811,0.0319226818079891,0.271893160547099
"CbMPDiCbraya","S2_10Z","S36_9D",0.0028513104228715,0.187985739871363,0.504391317379853,0.042195228956191,0.262576403369722
"CbMPDiCbraya","S2_10Z","S4_11B",0,0.278919463637422,0.428000693386992,0.0130054113974675,0.280074431578118
"CbMPDiCbraya","S2_10Z","S5_11Z",0,0.317045860328875,0.348361539628021,0.0106272693232755,0.323965330719828
"CbMPDiCbraya","S2_10Z","S6_11D",0,0.0865955759244217,0.634612326608585,0.0771094138309617,0.201682683636032
"CbMPDiCbraya","S2_10Z","S7_12B",0.000252984822138711,0.210651115893504,0.389555891345312,0.00874849454747692,0.390791513391569
"CbMPDiCbraya","S2_10Z","S8_12Z",0.00335574286399168,0.220299762989515,0.435613035344061,0.00759097162093553,0.333140487181497
"CbMPDiCbraya","S2_10Z","S9_12D",0.000454654744882597,0.200509106249818,0.440808931812142,0.00829347355030984,0.349933833642847
"CbMPDiCbraya","S20_4Z","S21_4D",0,0.145768072130849,0.462084425831471,0.0134982024372673,0.378649299600413
"CbMPDiCbraya","S20_4Z","S22_5B",0.0644517516506674,0.101400339069131,0.547403547226932,0.00683053575482496,0.279913826298445
"CbMPDiCbraya","S20_4Z","S23_5Z",0.00241514131567864,0.225431015478645,0.403247043067101,0.000439853874319603,0.368466946264256
"CbMPDiCbraya","S20_4Z","S24_5D",0.000449959236073357,0.292004915695879,0.420802363127544,0.00607539291930995,0.280667369021194
"CbMPDiCbraya","S20_4Z","S25_6B",0.0122868426401142,0.0422413105970724,0.624751965617793,0.00035455483065543,0.320365326314365
"CbMPDiCbraya","S20_4Z","S26_6Z",0.0196992549108938,0.0928522035395374,0.636418617738427,0.00138727421728725,0.249642649593855
"CbMPDiCbraya","S20_4Z","S27_6D",0.0229507870019808,0.0317570197444595,0.616644389327181,0.00729700892087182,0.321350795005507
"CbMPDiCbraya","S20_4Z","S28_7B",0.000811298659568752,0.23886952064065,0.466795649716674,0.00565538326094548,0.287868147722161
"CbMPDiCbraya","S20_4Z","S29_7Z",0.0103449190156599,0.244408573789057,0.469320626818084,0.00487065110639571,0.271055229270804
"CbMPDiCbraya","S20_4Z","S3_10D",0.000584812563869553,0.253141396426032,0.447073303715551,0.0198663107882401,0.279334176506307
"CbMPDiCbraya","S20_4Z","S30_7D",0.0213530502418538,0.245675892749991,0.483718354166483,0.00462915206874243,0.244623550772929
"CbMPDiCbraya","S20_4Z","S31_8B",0,0.118694125967918,0.587551209606373,0.00700066939386355,0.286753995031845
"CbMPDiCbraya","S20_4Z","S32_8Z",0.00245533534005289,0.149878332595009,0.442180373882636,0.0190481908797653,0.386437767302537
"CbMPDiCbraya","S20_4Z","S33_8D",0.0217330332531068,0.200044414109127,0.40560055180712,0.00308789792787175,0.369534102902775
"CbMPDiCbraya","S20_4Z","S34_9B",0.000838292245206385,0.1355339042972,0.58850954661277,0.0286203985934567,0.246497858251367
"CbMPDiCbraya","S20_4Z","S35_9Z",0.000114179947597414,0.195503528819357,0.55695992241517,0.018410412477084,0.229011956340791
"CbMPDiCbraya","S20_4Z","S36_9D",0,0.118795028579391,0.664363946756797,0.0330245670390864,0.183816457624726
"CbMPDiCbraya","S20_4Z","S4_11B",0.000119406696967677,0.0840168725380972,0.598991815696147,0.00242512036810603,0.314446784700682
"CbMPDiCbraya","S20_4Z","S5_11Z",0.0720036600410491,0.0813813452119369,0.497147334148017,0.0116016050198584,0.337866055579139
"CbMPDiCbraya","S20_4Z","S6_11D",0,0.053587597879889,0.662276360151861,0.0124347151703325,0.271701326797918
"CbMPDiCbraya","S20_4Z","S7_12B",0,0.12891681121709,0.521312571868825,0.00451033414569373,0.345260282768391
"CbMPDiCbraya","S20_4Z","S8_12Z",0.000296478158139332,0.143582228889307,0.499939114003238,0.00947560523279158,0.346706573716524
"CbMPDiCbraya","S20_4Z","S9_12D",0,0.124589432469051,0.519267130063558,0.00950767847735662,0.346635758990035
"CbMPDiCbraya","S21_4D","S22_5B",0.0808824258678955,0.0713553899667776,0.423378201434079,0.0111145657429666,0.413269416988281
"CbMPDiCbraya","S21_4D","S23_5Z",0.0167054387935184,0.208106890065361,0.270838560486081,0.00517198203974056,0.499177128615299
"CbMPDiCbraya","S21_4D","S24_5D",0,0.244105440626423,0.547236570909655,0.00281660134409907,0.205841387119823
"CbMPDiCbraya","S21_4D","S25_6B",0.027736317151245,0.0223340715707229,0.492949741857507,0.00568061625420452,0.45129925316632
"CbMPDiCbraya","S21_4D","S26_6Z",0.0213696977411679,0.090219714850885,0.55356331874295,0.000588562092778318,0.334258706572219
"CbMPDiCbraya","S21_4D","S27_6D",0.024940838871809,0.0543097154285547,0.498378267636835,0.00677422562780602,0.415596952434995
"CbMPDiCbraya","S21_4D","S28_7B",0.0107385567477987,0.104222029481912,0.718177272158358,0.00180141933211609,0.165060722279816
"CbMPDiCbraya","S21_4D","S29_7Z",0.00370165085744141,0.0448812788934111,0.748969241370977,0.000709337115544995,0.201738491762625
"CbMPDiCbraya","S21_4D","S3_10D",0,0.251584329348101,0.350810797629709,0.0138705062727973,0.383734366749393
"CbMPDiCbraya","S21_4D","S30_7D",0.00313746764842008,0.0481424235475085,0.763727756470664,0.00363787579400926,0.181354476539398
"CbMPDiCbraya","S21_4D","S31_8B",0,0.106240092360876,0.692075846753394,0.0046031834905099,0.197080877395219
"CbMPDiCbraya","S21_4D","S32_8Z",0.000281505289364585,0.160949955350204,0.654289504715936,0.00109834846657294,0.183380686177923
"CbMPDiCbraya","S21_4D","S33_8D",0.0344516279018166,0.192864194289828,0.529518598159616,0.000411631622983764,0.242753948025756
"CbMPDiCbraya","S21_4D","S34_9B",0.000308501350934389,0.146795753704824,0.733977589346224,0.0115458100060691,0.107372345591949
"CbMPDiCbraya","S21_4D","S35_9Z",0.00870517563788986,0.175699967805125,0.690924946247293,0.024414346254041,0.100255564055652
"CbMPDiCbraya","S21_4D","S36_9D",0.00604529473604106,0.127621984784961,0.749132412451259,0.0183544128757778,0.0988458951519607
"CbMPDiCbraya","S21_4D","S4_11B",0,0.0659464257552144,0.511734787670947,0.00494364310027558,0.417375143473563
"CbMPDiCbraya","S21_4D","S5_11Z",0.0719078758351252,0.0934691428096227,0.69753768158344,0.00544024933521822,0.131645050436594
"CbMPDiCbraya","S21_4D","S6_11D",0,0.0550393955847125,0.627535394980127,0.00767636240154276,0.309748847033618
"CbMPDiCbraya","S21_4D","S7_12B",0.00022359988397799,0.0948795945055924,0.499003732066123,0.00523646239099584,0.400656611153311
"CbMPDiCbraya","S21_4D","S8_12Z",0.000198478456914698,0.105489147742102,0.469615961197644,0.0116615313559099,0.413034881247429
"CbMPDiCbraya","S21_4D","S9_12D",0,0.126236566582737,0.483584527684456,0.0126683777045123,0.377510528028295
"CbMPDiCbraya","S22_5B","S23_5Z",0.0656697594116699,0.238028684011888,0.320017789215385,0.00235034066919539,0.373933426691861
"CbMPDiCbraya","S22_5B","S24_5D",0.0652993636325971,0.555175239418341,0.234292393091986,0.0228483168493979,0.122384687007677
"CbMPDiCbraya","S22_5B","S25_6B",0.447343843511733,0.106675559973555,0.262601541158914,0.000983229226968745,0.182395826128829
"CbMPDiCbraya","S22_5B","S26_6Z",0.0712546405902145,0.449871040002909,0.331225823647114,0.0161203788232052,0.131528116936557
"CbMPDiCbraya","S22_5B","S27_6D",0.379104978139428,0.0897077737292818,0.313073962121757,0.0156152819870845,0.202498004022449
"CbMPDiCbraya","S22_5B","S28_7B",0.0844797638391152,0.339263102752255,0.397221793311082,0.02119645202765,0.157838888069898
"CbMPDiCbraya","S22_5B","S29_7Z",0.109665024736785,0.175234326648758,0.567694043639278,0.0182183510864737,0.129188253888705
"CbMPDiCbraya","S22_5B","S3_10D",0.0637718580080179,0.0778196663535478,0.627732058937941,0.00396315329500493,0.226713263405488
"CbMPDiCbraya","S22_5B","S30_7D",0.0947925322399248,0.185413663127973,0.592106171080409,0.0202766869505195,0.107410946601174
"CbMPDiCbraya","S22_5B","S31_8B",0.0747510574502517,0.274740535509188,0.469179561925481,0.00596149435549544,0.175367350759584
"CbMPDiCbraya","S22_5B","S32_8Z",0.075256219474748,0.233247377520929,0.413571619318023,0.0164466624080563,0.261478121278243
"CbMPDiCbraya","S22_5B","S33_8D",0.0803651916389352,0.266504283702326,0.368922217277476,0.0142586551819288,0.269949652199334
"CbMPDiCbraya","S22_5B","S34_9B",0.0832898317189329,0.151496021152619,0.578187132464318,0.0351641637540613,0.151862850910068
"CbMPDiCbraya","S22_5B","S35_9Z",0.109392169915032,0.168595221667237,0.420260689474139,0.0400052822400399,0.261746636703552
"CbMPDiCbraya","S22_5B","S36_9D",0.0797370260142813,0.154739915200531,0.504728442217734,0.0518898644709742,0.208904752096479
"CbMPDiCbraya","S22_5B","S4_11B",0,0.0440389115532883,0.681869517004938,0.0142725601043175,0.259819011337456
"CbMPDiCbraya","S22_5B","S5_11Z",0.0742377053541897,0.0453249400630434,0.475377528402033,0.0104180606662259,0.394641765514508
"CbMPDiCbraya","S22_5B","S6_11D",0.00291199309749784,0.0764082304983391,0.679434539948319,0.00754228058046383,0.23370295587538
"CbMPDiCbraya","S22_5B","S7_12B",0.0474998199768673,0.0429124562302057,0.568620329781988,0.0102174086820141,0.330749985328925
"CbMPDiCbraya","S22_5B","S8_12Z",0.0452606899631573,0.0387158165965281,0.615838389236565,0.00974139116756601,0.290443713036184
"CbMPDiCbraya","S22_5B","S9_12D",0.0418229638252921,0.0850179984912309,0.574680199160995,0.00662108503966206,0.29185775348282
"CbMPDiCbraya","S23_5Z","S24_5D",6.72272384084727e-05,0.315375818526958,0.334666156951747,0.00631509009106161,0.343575707191825
"CbMPDiCbraya","S23_5Z","S25_6B",0.0201277609354699,0.123280407622301,0.425654337690903,0.00343292904459664,0.427504564706729
"CbMPDiCbraya","S23_5Z","S26_6Z",0.0199514420557159,0.350891793579338,0.365470370835619,0.0033214469734321,0.260364946555895
