"Method","GroupBasedOn","Group","Process","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin21","bin22","bin23","bin24","bin25","bin26","bin27","bin28","bin29","bin30","bin31","bin32","bin33","bin34","bin35","bin36","bin37","bin38","bin39","bin40","bin41","bin42","bin43","bin44","bin45","bin46","bin47","bin48","bin49","bin50","bin51","bin52","bin53","bin54","bin55","bin56","bin57","bin58","bin59","bin60","bin61","bin62","bin63","bin64","bin65","bin66","bin67","bin68","bin69","bin70","bin71","bin72","bin73","bin74","bin75","bin76","bin77","bin78","bin79","bin80","bin81","bin82","bin83","bin84","bin85","bin86","bin87","bin88","bin89","bin90","bin91","bin92"
"CbMPDiCbraya","Management","Post","HeS",0,8.65297402556168e-05,0,0,0,0,0.000394385782027774,0,7.26005221132354e-05,0,0,0,0,0,0,9.95170289076834e-05,0,0,3.04152555164859e-05,0,2.84265126842966e-05,0,6.54110817146014e-06,0,8.8117607086459e-06,0,0,0.000293904021514555,2.70500561288665e-05,0,0,0,0,0,7.01438277661467e-06,7.69145438252571e-06,0,0,6.82048629049566e-05,0,0,0,9.07730295462619e-05,5.66822833484563e-05,0.000192162510799951,0.000616376991326096,0,8.76798701952515e-05,0,0,0,0,1.70175882447038e-05,0,0,0,0,5.65592082694481e-05,0,0.000787054791890083,0,0,0,0,0,0.000107743190001918,2.93628546687589e-05,2.45848482776361e-05,0,1.15124627980335e-05,0,7.38501102506736e-05,0,0,0,0,5.67641500684133e-05,0,0,0,0,3.93542934172959e-05,1.12480670842097e-05,0,3.54070604391444e-06,0,0,0,6.90672856889216e-06,0,0,0
"CbMPDiCbraya","Management","Post","HoS",0.00112211782962808,1.19945068720201e-05,0.00475466794320587,0.00431090417761083,0,3.78070418293961e-07,0.0043651528730528,0.000301538261488465,0.00123429784119763,2.74517790500052e-05,0.00193548003404455,0.0528626470842256,0.0717911497453074,0.00592711980255784,0.000494112576733787,0.000622393833967168,1.0698426056282e-06,4.1266417464847e-05,0.000418739727929871,0.00223353813939783,0.000286833820458235,0.000141365558245053,8.20969189328602e-05,0.00206291805363105,0.000178458998490248,0,0.000352189056302993,0.00531869959008108,4.44987628077957e-05,0,0.060658869276773,0.00559006241700285,0.0145894812032689,0.000166788187103524,5.8987869480009e-05,3.02162661612598e-05,1.10761832809776e-05,0.000527690181122466,3.82471832723085e-05,0.00205149230839734,0.000320838506696138,0.00168534195360797,0.000159266950130351,0.00198717951171055,1.66678048678147e-05,0.00107105784480371,0.0264897622754673,0.00311215943088227,6.01644948237345e-06,0.0111761930815669,3.08469916559504e-05,2.29899588363258e-05,0.000181300671078054,0.0094488291171453,1.1141093030355e-06,0.0119776708335162,0.0660151584602423,5.65230409422035e-05,2.95031267782549e-06,0.00399063480289453,9.09084282203759e-05,0.00176165792191104,0.00266651430940566,0.0465500356789752,0.00322240940785325,0.00160148460398081,0.000721027686871417,1.4010971375626e-05,0,0.0001427247812043,0.027459754986189,0,0,0.000302115499764524,0.000595271235038418,0.000189062728695833,0.000775730132599864,0.00205048117001243,0.00028606257131563,0.00585929391241633,0.00211878790046581,0.00125629705027135,0.000175696975821297,0.00809743612416087,0,0,0.00737009165325103,3.28806331703754e-06,1.96797773425379e-05,5.1694667262237e-07,0,0
"CbMPDiCbraya","Management","Post","DL",0.00458404028930755,0,0.0013059521813358,0.00134289137095887,0,0,0.00233450792432293,0.00339413865447894,8.75594729726796e-05,0,0.0564942365706757,0,0.0277177773286905,0.000539721412208678,0.00166293220029043,0,0,5.17397549981749e-05,0.000446180926488093,0.000807978074114899,0.00156000126061215,0.000371127977033687,0.000470812824847849,0,0,0,0,0.00112942644386619,0,0,0,0.00229454051025713,0.00192815128321976,0.0788921743673014,0,0.000185933322200298,3.34989695047192e-06,0,0.000504676563736166,0,0.00231663885098522,0,0,0,0,0.000563751121779522,0.00391499726528065,0.00128437187333445,0,0,0.000112911148669621,0.000159131844164461,0.000133209159520875,0,0.000312937742635848,0.0100784546462344,0.0498687638999659,6.31440234492756e-05,0.000727867240647554,0,0.00985126278059495,0.0110185256390777,0.00352395592677488,0.00276747466602946,0.0166519526762035,0,0,1.57407620399314e-05,0.000101999751272669,1.61514708676043e-05,0.00831260437645606,0.000556297755704535,0.000476581363304165,0.000333693188586875,0.00035846244419507,0.000761683722222792,0.000187927228832373,0.00230619003573864,0,0.000600271685865407,0,0,0,0.000582057613025549,0,0,0.00332367406333639,3.59501929910035e-06,0,0,0,0
"CbMPDiCbraya","Management","Post","HD",0.000154643210715395,0.000637159331989625,3.02325579148832e-05,2.29827605325001e-05,5.26823153884254e-05,1.66533441909639e-05,2.29570953969199e-06,0,6.28105054860605e-06,6.34840607156085e-05,0.000853751272621504,0.000242684978439157,0.000217064588292656,8.1254201631677e-05,4.19598018616807e-06,0.000191686851208191,2.97647181311924e-05,3.91537375476005e-05,1.0205896342773e-05,1.20643233017179e-05,3.10624126110426e-06,0,1.85712195125575e-07,0.000159818229317009,0.000114075951007666,1.38049563320919e-05,5.51046984440077e-05,6.90989780882774e-06,5.53446503448998e-05,0.000355431025803603,0.000142966013508111,0,4.31390227052254e-05,0.000423183450982234,0.000127177563784358,1.38189102756417e-05,2.76091994226219e-05,0.000138077132827166,7.35280706641847e-06,0.000352693716501016,1.77380682893924e-05,0.000569062692029857,6.94981222473368e-05,3.95271382761019e-07,0.00050073900600707,5.72526582645185e-06,0.000146335303879988,1.15762044172481e-06,0.000169746427443275,0,3.46915402258061e-06,6.60747135650579e-06,1.01865177975576e-05,6.29186398396794e-05,1.05991732005604e-05,5.94970075496379e-06,0.000459314403769671,7.22467366563416e-05,6.36399588239892e-05,0.000729893609427658,1.84394542364093e-07,2.53793462227318e-05,1.43290517268458e-05,0,0.000413250978792822,0.000179675819483841,1.96256698627228e-05,6.87479630709801e-06,1.69179915632423e-05,8.69581764897818e-07,4.6055185681565e-05,3.1131856225247e-05,0,0,3.21868082822821e-05,2.44871653685866e-06,4.14481920677764e-07,0.000240173889426028,0.000418766415854364,0,0.000988301827796399,0.000118864374707452,1.17533956959344e-05,8.52437403396495e-06,1.53220800271031e-05,8.09781318967509e-06,5.85647573327051e-06,4.19016978758151e-06,8.4928700221666e-06,6.2965523982598e-06,5.61980399455504e-06,3.1363638115678e-06
"CbMPDiCbraya","Management","Post","DR",0.000162749690599409,0.000690001551087779,0.000524521515474595,0.00279785923268006,1.63618488514568e-06,2.78255523838452e-05,0.000272809059997935,0.00082523434373869,0.00010281850098256,8.935693102407e-05,0.0405751483790106,0.000271023986440349,0.0225117282229291,3.17814150290935e-05,0.000232417314044785,0.00031152769006901,0.000934971742995299,0.000208780451356739,0.000246258824031165,0.000255134978730473,0.00010912966735141,3.69325208354441e-05,0.00010689177854214,0.000513547319220821,0.000361735897674547,0.000155797328167634,0.000506788762589863,0.000126539898539761,8.53653269108401e-05,0.000548182609031259,0.000299028034915864,0.00937737438688725,0.0012212238116455,0.0140607525970045,0.000211757384575658,0.00026804320791954,5.90963724009891e-05,0.000170576578107362,3.38685223868056e-05,0.000766344155070692,0.000527631479802845,0.00309999960145512,5.63515607106379e-05,0,0.00168062759791077,9.47781746147217e-05,0.00161604181094619,0.000322932137775132,0.0010403906082413,0,3.35398592036078e-05,2.93879131134842e-05,2.26688107022416e-05,0.000245022942570964,5.28977654267813e-05,0.00418716843806884,0.00561543579515466,0.000498400527585973,0.00291561391890405,0.00326427424008311,0.017036023327038,0.00408023471127985,0.00189932669634557,0.00449062457846151,0.00460330813361489,0.00240242648742017,0.000138943968441826,5.72432108754868e-05,0.000145215357826112,3.05738213370504e-05,0.00198363948995945,8.6289268391023e-05,8.52245312056005e-05,0.000114448239745544,3.7294731445621e-05,0.00079102386073524,8.84002391981514e-05,0.00245561867273464,0.00218653627153705,0.000313486393614681,9.7923994218363e-05,0.000167914188094223,0.000570161485270534,0.00106306853730111,1.82437320792191e-05,2.71439811006914e-06,0.000808426648513038,6.20656144781985e-05,8.44053252969876e-06,0,0,8.19695517844051e-06
"CbMPDiCbraya","Management","Pre_vs_In","HeS",0,0.00533836228545294,0.000314477197576428,0,0,7.33961978417829e-05,0,0,0,0.00022510603049134,0,0,0,8.59456502559439e-05,0,0,0,1.77730047528261e-05,0,0.000282042772549638,0,0,2.01313252623974e-06,0.000296547730167668,0,0,0,0,1.65434364467345e-05,0,0,0,0,0,0,7.04485594970576e-05,2.5082413644833e-05,0,6.18782077404309e-05,0.00116473869822457,0,0,0,0,0.00195289913236516,7.44808500272833e-06,0,5.36204529855868e-05,0.00117913226347573,0,0,0,0,0,7.3628066203125e-05,4.39407117489309e-06,0,0,0,0,0,0,0,0,1.62690597482771e-05,0,0.000394923668500641,9.20030354517722e-06,0,4.49021034508134e-05,0,0,8.88030077587341e-06,1.35621907820502e-06,1.02187148236304e-05,0,1.68923471786014e-05,0,0,2.39887389809978e-06,0,0,3.55377523670594e-06,0,3.71895669903596e-05,6.02411905490145e-05,0,2.3728379468208e-05,1.235428505534e-05,0.000140650701865924,0,0
"CbMPDiCbraya","Management","Pre_vs_In","HoS",0.000662243012922328,0,6.1298718106678e-05,0.00019108988622948,0,1.07676586150251e-06,0.000737546796059104,0.000311878406713433,0.000872553413529425,9.22812972548577e-05,0.00595218715219164,0.0235543806030478,0.0255244107804118,0.000121004385599643,1.61799819994761e-05,5.22502892744305e-05,1.27952617735335e-05,0.000199909835130095,0.000102558767605067,0,1.76357434874965e-05,2.30931523070881e-07,2.43042586645306e-05,0.005016513884574,0.0039090417433423,0.000136224903060003,0.000186881391695371,0.00230131254998185,3.1608363728516e-05,0,0.022000591393163,0.00266663541660428,0.00432689068474095,0.00493438864987866,8.33876428762862e-05,0.00016014563434738,6.0808298605647e-05,0.00202490162313833,2.08550120286026e-05,0.0068104593252929,8.24986925871035e-05,0.00286070100478984,0.0282128780560981,0.00488216748010738,0.000316552656511736,0.00233629382015588,0.0042693922316857,0.000299911599656564,0.0345285173364923,0.00444998376618798,0,1.87001260562731e-05,1.76051564613995e-06,6.65259071860236e-05,1.04561434173459e-06,5.12987999036066e-05,0.0184044087102351,0.000862156785769824,0.000548311578418115,0.0272951681838526,0,0.00205159479182605,0.00277177896559175,0.0314934462939697,0.000600608584578123,0.080477459520101,5.12348619318583e-05,2.124133879953e-05,7.49657171056231e-05,3.84106220899015e-06,0.00684706365438089,2.57812638548945e-05,2.64821032522363e-06,0.000126724719435354,9.02217843227334e-06,0,0.000105172096796519,0.00900615502549403,0.117968041560153,3.47838460802648e-05,0.0429755243273134,0.00621019253223357,0.000364125659410547,7.18065853942614e-05,0,5.45565287207636e-06,0.000751995078956973,5.33893814329978e-05,2.33513707950317e-05,0,0.000150247310367154,3.35148298068254e-05
"CbMPDiCbraya","Management","Pre_vs_In","DL",0.00220484214314152,0.0161578138512846,0.00157770361432946,0.00510694550757049,0.00285014966316087,0.000214758313534288,3.45415263208673e-05,0.000181416254146558,3.59247450798746e-05,0.000726283428877275,0.0645978631658867,0.00213023845518666,0.00405086810038097,0,0,0.00910366504485834,0.000683292951361244,0.000525775085691152,0.000663268726972813,2.09885264612651e-05,0,1.88286150198674e-06,0,0.00564107108269227,0.00230943100241264,0.000233733139826896,0.00282594238202033,0.000114514713810128,0.00187501514627457,0.00231105533136625,0,0.000672183382280289,0.00258404751758852,0.000706825663404656,0.00283823607228037,0.000357039611116321,0.000254934607410948,0.00352788152160879,0.000199360009086851,0.00733062756585665,0.00057176238168975,0.0126415407519698,0,0.000208553425446623,0.00808106413670819,0.00303437250253935,0.00325960006716436,0.000789954623174975,0.00379965191151346,0.00101216648977002,0.000158478042444328,0.000190814845999355,0.000257160870778803,0.00137949543543281,0.000151775924711144,0.00124346166841403,0.0147721012698452,0.00190318446187182,0.000789088367685733,0,0.00762709971623928,0.000904298324417174,0,0,0.00255768508827312,0.0216412466373345,0.00144257953636966,0.000140011364240782,0.000110695849902106,0.000105043695878779,0,0.000257311485621734,6.12427511552372e-05,0.00028615341684919,0.000119172826003555,0.00303365361190816,0.000365962921909175,0,0.018358822578886,0.000194147900610675,0.00653076774339428,9.30484531548964e-05,0.00128105829533719,6.87928478245143e-05,0.000208147400111554,0.000181015754526961,0.00060042049437402,0.00011039981219313,0.000161545887845749,0.00294833194187278,0.000218538485109177,0.000124970956641709
"CbMPDiCbraya","Management","Pre_vs_In","HD",0.000239108158862572,0.000229758759236695,0.000134294663627114,0.000684429844815303,2.02128561723952e-05,1.58703245515533e-06,0.000106251131347371,9.35916435962911e-05,1.73892422057164e-05,1.30986785405223e-05,0.00265393441986901,1.56406855738976e-05,0.000237088206868448,0.000450004021321883,0.000237762272468528,0.000292389747220513,7.45109997046097e-06,1.49638343987303e-05,5.5689939676785e-05,8.25112260364631e-05,9.27284372923595e-05,1.95935057401698e-05,4.25069673793536e-05,5.76332556053408e-05,0,3.18165452631464e-06,5.25018117564273e-05,8.49694417072798e-05,0,8.33946158277027e-05,0,0.000265834797074603,0.00199475763365394,0.000341227781976588,0,4.94770680025987e-06,2.60742449828635e-06,3.34449112672248e-05,9.43667144316741e-07,0.00011638972931608,0.000133200014306653,7.14475002843411e-05,0,1.21414160903006e-05,0.000396460020453922,9.28832624791616e-07,0.000135285842737697,5.76961701092099e-06,0.000155554781122187,4.13771534627455e-05,2.89874234798207e-06,1.00222895799472e-05,3.3620206480974e-05,0.000218163809738886,2.33974928122991e-05,5.38845324146888e-06,0.00197928891206731,0,0,0,0,0.000577327763310107,0.000122362721314292,0,0.00122329094585652,0,3.00743422368794e-05,1.00341806233042e-05,1.3450472877461e-05,3.48732874797645e-07,0,9.03475488664872e-05,2.27560735564444e-05,5.63252667098146e-05,6.05621446252311e-05,0,1.00379689656354e-05,0,0.000796211461265065,0.000149901898583194,0,3.22822872015919e-05,5.08874992021227e-05,0.00010471431957485,6.97361759983132e-06,6.78632311584525e-07,0.000118945902733657,1.70044412431469e-06,0,0,4.16004747984938e-06,4.93871871446498e-07
"CbMPDiCbraya","Management","Pre_vs_In","DR",0.000376515770757477,0.0019378245021863,0.000356222228430504,0.00826671311941068,0.00699229171590237,7.85963770145541e-05,2.8273553775804e-05,0.000199276649103275,0.000106929933339524,4.67293393439128e-05,0.0062128508507391,0.00233462468498607,0.0089398211259736,0.000252352699762887,1.40020712318433e-05,0.00055718690995677,0.00123481218690374,0.000208937088281534,0.000265689950951356,0.000487463519399214,0.000430819618922911,7.71467268531167e-05,0.000135823968539159,0.00447996977526739,0.0011291172855594,0.00019984787409599,0.000303844945889698,0.000341053519774046,0.000817603026467088,0.00266197061839866,0.000732642566702923,0.00758112640095546,0.00217530008480781,0.0109272468991758,0.00166481009562553,0.000105956622013374,7.0412340565987e-05,0.00160210510080972,0.000142244039443389,0.00378904793974428,0.000239150851443368,0.00429189287952492,0.000913915307456113,1.26042563690091e-05,0.00143536114693945,0.000225345892921111,0.00214523557928127,0.00024655776910948,0.00196739038801967,0.000856935837915662,5.53991608224697e-05,4.88780315377492e-05,5.51377192228669e-05,0.00417616260547143,7.58119113133024e-05,0.00169792608391085,0.00441674770750226,0.000505687591512199,0.00353173400226765,0,0.0146320928024519,0.00305740597424039,0.00122180828963116,0,0.00227302165965181,0.000806039804349558,0.0007359207855065,9.4716826595429e-05,0.000261514344911545,0.000124661677646287,0,0.000101626536988112,9.73020816995771e-05,8.98791242427529e-05,0.000205791553323064,0.00191375050926733,0.000167463920280401,0.000156240063953863,0.0155904813419985,0.000357503315279903,0.00778723482844088,9.65561498643795e-05,0.000617674373736013,0.00132245714363108,7.06807493264904e-05,9.21798941015067e-05,0.000610197136472494,3.2564229021044e-05,7.95193756290856e-05,0.000994346676316369,7.5482826984788e-05,4.55208826554497e-05
"CbMPDiCbraya","Management","Pre_vs_Post","HeS",0.00061929112337068,0.00115594325164278,0,0,0,0,1.45898780417622e-06,0,7.35026839766401e-06,2.02905153211589e-05,0,0,0,0,0,0.000275525613858923,0,6.40638280485355e-05,1.51829113269821e-05,0,1.72554216534835e-06,4.39302946782004e-06,2.01313252623974e-06,0,0.000111173553479459,0,0,1.80910433529581e-05,1.10289576311564e-05,0,0,0,0,0,0.000197705529743847,1.82797632767868e-05,0,0.000390897673039649,5.76623549732912e-05,0.00710243340463418,0,0,0.00379408263579398,0.00013186494309931,0.00264267125383916,1.02424587892285e-05,0,0.000180839732277706,0.00294783065868932,0,5.19935041907748e-07,0,0,0,3.20684108195271e-05,0.000559376788360642,0,2.3338699505427e-05,0,0.00164830625905661,0,0,0,0,0,0,8.5815288681378e-05,4.18418040199981e-05,0,3.38635229218532e-06,0,7.42048406925992e-06,9.33855840212083e-06,0,0,0,7.06958682678966e-06,0,0,0,0,1.61007975644074e-05,6.37971675187908e-06,0,1.19843583851566e-05,1.16416774995539e-05,0,3.80881777412039e-06,1.31137165988727e-06,0.000421952105597772,0,0
"CbMPDiCbraya","Management","Pre_vs_Post","HoS",0.000347266746940696,0,0.000239204086833557,0,0,1.37881034456697e-06,0.00272891341645924,0.000288975922498369,0.000832714996950522,0,0.000271847455890955,0.0262048071620154,0.0331714636446302,0.00211764024691023,0.00022893988503684,0.000144631480704368,0,0.000115090513737639,1.7695268183814e-05,0,0.000119402044349082,9.79905074881603e-06,0.000134380748334327,0.00524638673993279,0.00327533631156306,6.66352791472196e-06,0.000651947760897238,0.00348900592034455,0,0,0.0350161056759659,0.00419926009974435,0.0049013197186824,0.0321742510531795,0,9.24862917394104e-07,1.69244690159452e-05,0.000544776958193124,6.52596448547822e-05,4.66893935093999e-05,0.000211894819150295,0.00063040869721614,0.012043273471043,0.00364079586407723,3.37714704133491e-05,0.000544471342400034,0.010501065874352,0.00187659673036716,0.00482822592169578,0.00570975824191802,2.08625227748514e-05,4.42555753430193e-06,6.25570948498038e-07,0.0019872445355684,1.11629209777441e-06,0.00211347189960247,0.04148424448896,0.000218328151628588,0.000176028837042402,0.0162605156548856,0,0,0.00018755589398947,0.0275114999799114,0.00156270947704597,0.0406219580384219,0,2.20016347830413e-05,6.29537962672933e-06,8.35253445459309e-05,0.0197273400313673,2.17379523175425e-06,1.27659880755245e-05,0.000205584461607427,0.000280402691683834,4.25246924524507e-05,0.000290796463496938,0.00630267554402351,0.0151155221412193,0.0010548135515563,0.0322742449137945,0.0029602514737444,2.89012318914693e-05,0.0010170466113713,1.92396353593196e-06,4.28557595347667e-06,6.43310058344253e-05,3.45805849410271e-05,1.83962161717235e-05,0,7.35840742198406e-06,3.64193168984291e-05
"CbMPDiCbraya","Management","Pre_vs_Post","DL",0.00344538354211123,0.00979605721758396,0.00392883641047191,0.00842548807415798,0.000202071456557146,6.64442146051584e-05,0.000894456968612865,0.00182212117436274,9.04271728841457e-05,0,0.0415812895264656,0.00107710258313759,0.0213994848560782,0.00127214918011556,0.000887769382863634,0.00796193400885207,0.000627182020424324,0.000448057322793277,0.00100108279997665,0.00159001845151555,0.00105408653478933,0.000274934477215857,0.00017713808891418,0,0.00182599384249746,4.91609977586582e-05,0.00233926311143949,0.000264871606569626,0.00150948327089165,0.00123842337814245,0,0.00325586078189795,0.00533162791187214,0.0176020773162983,0.00149854193131772,7.43873848283835e-05,1.4397834294624e-06,0.00270120814348293,0.000433855580330365,0.00309332191001732,0.00140320860638537,0.0122659671439701,0.00325082511034721,0,0.00699292136018004,0.000598296082961529,0.00508819965840322,0.00124379375506154,0,0.00134350061437616,0.000140800589821458,9.28101584305433e-05,0.000174407199498146,0.0051060153915206,0.000172638528333457,0.00833787310592954,0.0204058207963843,0.00249421620808583,0.000607872783019251,0.00411183688885873,0.00693852741933621,0.00920151835302622,0.00353232311040784,0,0.00898443238642684,0.0366355490169207,0.00197525001470884,0.000123099226462984,0.00020284853751268,5.50090540270752e-05,0,0.000600875336450173,0.000242438542503118,0.000128230594046955,0.00027338316617847,0.00240884005650866,0.000235098712220409,0.00229254961353726,0.0401246210835808,0.00199908353744491,0.0102634842056221,0.000186348590889666,0.000924859201382341,0.0036545112451816,2.50021053076753e-05,3.68584254953898e-05,0.00546617181559808,2.06007173100363e-05,6.44966267382711e-05,0.00225478491043135,2.7267652423564e-05,3.5975816771635e-05
"CbMPDiCbraya","Management","Pre_vs_Post","HD",0.000161964649675105,0.000158816595922341,2.09659532546034e-05,4.30271139099041e-05,0,5.97309630912289e-06,3.1243883521601e-05,3.19549314016941e-05,3.04917360225233e-05,7.47354733698047e-05,0.00093762642732861,0.000188385083396191,0.000354055621810726,0.000135896033660377,3.8226240504203e-05,7.99560149681493e-05,0,9.85455311849502e-07,7.54368152180473e-06,0,0,2.24803310775827e-07,3.8142800237055e-06,1.11406025058971e-05,0,1.2661743484897e-06,1.02415170451283e-05,4.30784683534831e-05,0,0,5.53367821637645e-05,0,0.000684497178453649,0.000145233880856948,0,2.10407427860706e-05,2.88428329907056e-05,0,6.64921405925941e-07,7.39347164484214e-05,5.81762667835355e-05,0,0,0,0,6.61270702282757e-06,0.000198594646361883,2.38759216105742e-06,4.23070515989404e-05,2.28851140559606e-05,2.84224910358168e-06,1.13292604268282e-05,2.12288878318007e-05,2.10782885291348e-05,1.06215644800196e-05,9.30807654052418e-06,0.000579249122643167,0,0.000147418261950698,0,0,4.16675794913021e-05,5.88723018419565e-05,0,0.000841826973376309,0,0,0,5.07673888055383e-06,3.00318742466812e-06,0.000165644243534701,2.26678990465751e-05,5.83267007558354e-06,5.82150258931029e-06,3.72891362039682e-05,0,1.15314886058667e-06,0,0,1.64976424945484e-05,0,5.59872227621725e-05,3.48560804985464e-06,0,5.57570655305896e-06,2.41712933125374e-06,3.29512520758631e-05,1.55642146598753e-06,0,0,1.01342511992495e-05,9.19672450915904e-07
"CbMPDiCbraya","Management","Pre_vs_Post","DR",0.000366630855727966,0.00470361461262749,0.000719017870070355,0.00480311870190023,0.00392370080938537,9.09299805555771e-05,0.000180982927339619,0.000232474119147328,8.13905197516863e-05,4.48578166790496e-05,0.00756937984383941,0.000115131086846103,0.00966857991868917,0.000107157428726287,0.000170832000411386,0.00147484440650067,0.00141623322363531,0.000224091362471587,0.000174321533264258,0.000463433529020549,0.000227661166192409,5.6359806680915e-05,0.000113543947260419,0.00252636854763836,0.00144799524572394,0.000247617518850336,0.000464687364785537,0.000189846486052016,0.000705780551253822,0.00199234714567326,0.000537478749830666,0.00723569996504863,0.000945615612195895,0.0107372496982075,0.00155350747958801,0.000165154780636501,8.87114830914794e-06,0.00190894901169287,6.59636974169133e-05,0.00336164838655085,0.000258960596666232,0.00564353200567936,0.00270121643510448,0,0.00139750695523175,0.00010064749977249,0.00202445459360814,0.000224117280812597,0.00568886177011273,0.00113888297906789,3.40216606214839e-05,4.15474064964635e-05,6.12601493971576e-05,0.00147164755770556,8.79420433486042e-05,0.00254118138162415,0.00479987878138629,0.00049956241515724,0.00489044982215394,0.00213881652558696,0.0276297834061901,0.00349893009644075,0.00115290967395871,0,0.00228819953111325,0.0145622109978516,0.000723945573166584,5.68957217733954e-05,0.000169824865413553,5.30716988964208e-05,0.000139720715390834,0.0001320926288738,8.62054833812794e-05,9.99135607356108e-05,0.000136412254044391,0.00297149151260773,0.000119640499098116,0.00162498449457255,0.0290194713663727,0.000725743922134444,0.00427601105378409,0.000177838319746735,0.000639629437636403,0.00142220276844856,6.63023614895528e-05,7.75604207125652e-05,0.00103568142756693,7.01560740752255e-05,7.15052464881096e-05,0.00124776612932317,5.47931161349512e-05,3.21720353892765e-05
"CbMPDiCbraya","Management","In_vs_Post","HeS",0,0.000722421059661488,0.000783619531726664,0,0,0,4.91035413270986e-05,0,4.40587717994275e-05,9.2266966163666e-06,0,0,0,0.000281185142562625,0,2.7906184469079e-05,0,2.86954051922451e-05,8.16372347639174e-05,6.11769106871998e-05,0,7.74722396232413e-06,2.99800791191923e-06,0,3.92105237249254e-05,0,0,0.000149011900760965,2.88961051020619e-05,0,0,0,0,0,0.000115853738260191,1.66326353546056e-05,4.18040227413884e-06,2.23149149458434e-05,4.762495764026e-05,0.00248268835064859,0,0,0.00112266380604318,2.76144436074567e-05,0.000701788215558445,1.86134599581072e-06,0,7.21955669782547e-05,0.00757405700861033,0,4.77695195336408e-06,0,1.4760685330516e-05,0,7.64216324099909e-05,0.000559376788360642,0,8.17948932141564e-06,1.30885558816966e-05,0.000627312506670959,5.6161309895025e-05,0,7.66401419800036e-05,0,0.00200644079682796,0.00164785867789362,1.34579750565145e-05,8.64178189932912e-06,2.55246475278219e-06,4.45234006852879e-05,0,1.69269381888704e-05,1.85994701348516e-05,2.88705246020744e-05,3.59905947498502e-05,0,1.68923471786014e-05,0,0,0.000239504278515149,0,0.000278839615990622,5.15927533291442e-05,0,9.2445848302608e-05,0,0.00018530500859888,0,3.42126409068389e-05,0,0,0
"CbMPDiCbraya","Management","In_vs_Post","HoS",0.00177497354152452,0.000847060398421436,0.00181710864701811,0.00215369806867896,5.23578071932624e-07,1.99066774958992e-06,0.00275746556400627,6.77217267556723e-05,0.00132322077449839,7.56175848908116e-05,0.0249110385946557,0.0474224272810879,0.0651470975769375,0.00115518195878498,0.00018200947651891,0.000472857933492527,1.42134153388621e-05,2.37036858044513e-05,0.000278387581706781,6.0147628322926e-07,3.06949565890588e-05,4.63464392312064e-05,2.83184967987426e-05,0.00775857005323732,0.000579083618719754,1.1321589598125e-05,0.000253467289065298,0.00484514937751501,3.03307431026085e-05,0.000126918223246743,0.0425942143089924,0.00295417377819388,0.00916111965195675,0.00764654729636466,5.09763256923768e-06,3.83567760337315e-05,9.03355322184361e-05,0.000425276847182169,1.57611849209254e-05,0.00273974959852218,0.000189135053492465,0.00186645965032389,0.00657600980373762,0.00327201893307056,9.80203376577108e-05,0.00284650822221282,0.0189699600811748,0.000829383341181499,0.00917815905972834,0.00885331525487023,1.45021214531954e-05,3.63083554492481e-05,5.63564451949721e-05,0.000593613887969781,3.40422287038626e-07,0.00185581531296365,0.0630834926169559,9.52115030395955e-05,4.03388193971084e-05,0.00956067651481359,4.35803917213319e-05,0.00188851768774238,0.00117187261402418,0.0533887726205638,0.00341910084393061,0.00929276084889487,9.01354516071919e-05,1.27539922979705e-05,2.186692692558e-05,3.82549510207357e-05,0.0231651208154283,2.874878397298e-06,0,0.000216275904658494,6.63261983911308e-05,0.000301822700327767,0.000556873966049754,0.00322079736014834,0.0120816090604351,0.000946475748165611,0.0105035597343861,0.00354496203646021,9.15465408444819e-05,0.000528929281541576,4.87516633645916e-06,2.83655283108885e-05,0.000106061947570248,6.56403690115934e-06,6.07818860681139e-06,4.2803985719808e-06,1.16104534950252e-06,4.30413677907832e-06
